codmovban|fecha_mov|tipban|numdoc|concepto|importe|dimporte|tasadolar|tiporg|concilia
00004|20240529|CH|8096021|COM PAGO MOVIL|-30.3400||0.0000||F
E0007|20240529|DP|809602|RECP FC 245 CLAUDIA ATINA 290524|245.0000||0.0000||F
00004|20240529|CH|810117|CANC FC 50 JULIO|-2063.6700||0.0000||F
00004|20240529|CH|8101171|COM PAGO MOVIL|-6.1900||0.0000||F
E0007|20240529|DP|750071|RECP FC 40 ADRIANA VICTORIA 290524|40.0000||0.0000||F
00004|20240529|CH|143904|CANC GASOLINA MOTO|-255.6400||0.0000||F
00004|20240529|CH|144917|CANC REFRIGERIO JORGE|-20.0000||0.0000||F
E0003|20240529|DP|290524|REIN PERSONAL COMPARTIDO EXCELSO|1327.0000||0.0000||F
E0003|20240529|CH|2905241|CANC DIF PREST ESP EXCELSO|-480.9400||0.0000||F
E0003|20240529|CH|2905242|CANC DIF VIAT CCS JORGE EXCELSO|-323.7500||0.0000||F
E0003|20240529|CH|2905243|ABONO NOTA 8378 EXCELSO|-522.3100||0.0000||F
00004|20240529|DP|571393|REIN PERSONAL COMPARTIDO EXCELSO|3452.6100||0.0000||F
00004|20240529|CH|836545|CANC FC 475 ZELLE CLAUDIA|-19604.8900||0.0000||F
00004|20240529|CH|8365451|COM PAGO MOVIL|-58.8100||0.0000||F
E0007|20240529|DP|8365451|RECP FC 20 CLAUDIA JORGE 290524|20.0000||0.0000||F
E0007|20240529|DP|8365452|RECP FC 55 CLAUDIA GISELA 290524|55.0000||0.0000||F
E0007|20240529|DP|8365453|RECP FC 300 CLAUDIA LUISAND 2905|300.0000||0.0000||F
E0007|20240529|DP|8365454|RECP FC 100 CLAUDIA RAYLINS 2905|100.0000||0.0000||F
E0007|20240529|DP|837330|RECP FC 20 CLAUDIA JOSE 290524|20.0000||0.0000||F
00004|20240529|CH|837330|CANC FC 20 CLAUDIA ZELLE|-825.4700||0.0000||F
00004|20240529|CH|8373301|COM PAGO MOVIL|-2.4800||0.0000||F
V0001|20240529|ND|VD004100|REIN ABONO ESPEC CAMIONETA FABIAN|-1000.0000||0.0000|ND|F
E0003|20240529|NC|VD004100|REIN ABONO ESPEC CAMIONETA FABIAN|1000.0000||0.0000|NC|F
00004|20240529|CH|854512|CANC FC 50 CLAUDIA ZELLE|-14445.7100||0.0000||F
00004|20240529|CH|8545121|COM PAGO MOVIL|-43.3400||0.0000||F
00004|20240529|TR|60015449|Canc.Multiple de CXC:|1206.7400||0.0000|CA|F
00004|20240529|TR|60015449|Canc.Multiple de CXC:|20829.5400||36.5300|CA|F
E0007|20240529|DP|854512|RECP FC 350 CLAUDIA YERLIN 2905|350.0000||0.0000||F
00004|20240529|TR|02038524|Canc.Multiple de CXC:|7410.2800||38.8400|CA|F
00004|20240529|CH|135350|CANC GUAYA MOTO|-18.2500||0.0000||F
00004|20240529|CH|889983|CANC FC 312 ZELLE ADRIANA|-12823.2000||0.0000||F
00004|20240529|CH|8899831|COM PAGO MOVIL|-38.4700||0.0000||F
E0007|20240529|DP|889983|RECP FC 312 ADRIANA NELSON 2905|312.0000||0.0000||F
00004|20240529|CH|890961|COMPL PAGO ZELLE ADRIANA|-39.0000||0.0000||F
00004|20240529|CH|8909611|COM PAGO MOVIL|-0.2600||0.0000||F
00004|20240529|TR|69628423|Canc.Multiple de CXC:|1825.0000||36.5000|CA|F
00004|20240529|CH|912126|CANC GASTO PERSONAL JR|-5771.2600||0.0000||F
00004|20240529|CH|9121261|COM PAGO MOVIL|-17.3100||0.0000||F
00004|20240529|CH|918125|CANC DIF FLETE MIGUEL|-129.2400||0.0000||F
00004|20240529|CH|9181251|COM PAGO MOVIL|-0.3900||0.0000||F
00004|20240529|CH|918407|CANC REPARAC MOTO GUAYA|-123.6700||0.0000||F
00004|20240529|CH|9184071|COM PAGO MOVIL|-0.3700||0.0000||F
00004|20240529|CH|127178|CANC FC 600 ADRIANA ZELLE|-24733.9800||0.0000||F
00004|20240529|CH|1271781|COM PAGO MOVIL|-74.2000||0.0000||F
E0007|20240529|DP|127178|RECP FC 600 ADRIANA NELSON 2905|600.0000||0.0000||F
00004|20240529|CH|931049|CANC BOTELLONES DE AGUA|-240.0000||0.0000||F
00004|20240529|CH|9310491|COM PAGO MOVIL|-0.7200||0.0000||F
V0033|20240529|ND|VD004101|TRANSF GABRIEL REPTOS PRO|-200.0000||0.0000|ND|F
E0015|20240529|NC|VD004101|TRANSF GABRIEL REPTOS PRO|200.0000||0.0000|NC|F
00003|20240529|ND|094764|I.D.B. Doc No.:094764|-2.9000||0.0000|DB|F
E0003|20240529|CH|290524|CANC FLETE SR MIGUEL|-741.0000||0.0000||F
E0003|20240529|DP|2905241|REIN FC 51 MIGUEL|51.0000||0.0000||F
E0003|20240529|DP|772265|RECP FC 200 MIGUEL|200.0000||0.0000||F
E0003|20240529|ND|VD004102|TRANSF EFEC ENTRE CAJAS|-2000.0000||0.0000|ND|F
E0013|20240529|NC|VD004102|TRANSF EFEC ENTRE CAJAS|2000.0000||0.0000|NC|F
V0002|20240530|TR|MODICA 3|Canc.Multiple de CXC:|425.4200||0.0000|CA|F
V0035|20240530|ND|VD004103|CAMBIO ERICK JHONERIK 290524|-300.0000||0.0000|ND|F
E0007|20240530|NC|VD004103|CAMBIO ERICK JHONERIK 290524|300.0000||0.0000|NC|F
E0003|20240530|TR|TE LO TE|Canc.Multiple de CXC:|150.0000||0.0000|CA|F
E0003|20240530|TR|IMPERIO|Canc.Multiple de CXC:|200.8500||0.0000|CA|F
00004|20240530|CH|006438|CANC FC 20 ADRIANA|-822.0000||0.0000||F
00004|20240530|CH|0064381|COM PAGO MOVIL|-2.4700||0.0000||F
E0003|20240530|DP|006438|RECP FC 20 ADRIANA|20.0000||0.0000||F
E0003|20240530|CH|300524|AJUST SALDO IMPERIO|-0.8500||0.0000||F
00004|20240530|CH|100919|CANC FC 215 JULIO EFECTIVO|-8863.0100||0.0000||F
00004|20240530|CH|1009191|COM PAGO MOVIL|-26.5900||0.0000||F
V0002|20240530|ND|VD004105|TRANSF EFEC YELITZA|-1105.0000||0.0000|ND|F
E0003|20240530|NC|VD004105|TRANSF EFEC YELITZA|1105.0000||0.0000|NC|F
00001|20240530|CH|300524|CANC NOM 2DA QNA MAYO 24|-9779.1100||0.0000||F
00001|20240530|ND|300524|I.D.B. Doc No.:300524|-195.5800||0.0000|DB|F
00001|20240530|CH|3005241|CANC BONO ALIMENTAC MAYO 24|-16065.0600||0.0000||F
00001|20240530|ND|3005241|I.D.B. Doc No.:3005241|-321.3000||0.0000|DB|F
00001|20240530|CH|3005242|COM OTROS BANCOS|-64.6900||0.0000||F
00001|20240530|ND|3005242|I.D.B. Doc No.:3005242|-1.2900||0.0000|DB|F
00001|20240530|CH|3005243|AJUST DCMAL|-0.0300||0.0000||F
00004|20240530|TR|05659720|Canc.Multiple de CXC:|21340.0000||38.8000|CA|F
E0003|20240530|CH|3005241|CANC NOM 2DA QNA MAYO 24|-2940.0000||0.0000||F
E0003|20240530|DP|810117|RECP FC 50 EFECTIVO JULIO|50.0000||0.0000||F
E0003|20240530|DP|100919|RECP FC 215 EFECTIVO JULIO|215.0000||0.0000||F
V0004|20240530|TR|CARS P 3|Canc.Multiple de CXC:|370.0000||0.0000|CA|F
00004|20240530|TR|84734768|Canc.Multiple de CXC:|92.7300||36.5100|CA|F
V0004|20240530|TR|WS 30052|Canc.Multiple de CXC:|300.0000||0.0000|CA|F
V0002|20240530|TR|ITALY 30|Canc.Multiple de CXC:|400.0000||0.0000|CA|F
V0002|20240530|TR|SUREPUES|Canc.Multiple de CXC:|560.0000||0.0000|CA|F
00004|20240530|TR|84734805|Canc.Multiple de CXC:|226.0000||36.5100|CA|F
E0004|20240530|TR|12402871|Canc.Multiple de CXC:|492.6800||0.0000|CA|F
E0004|20240530|TR|12402871|Canc.Multiple de CXC:|622.1800||0.0000|CA|F
E0004|20240530|TR|12402871|Canc.Multiple de CXC:|769.3500||0.0000|CA|F
00001|20240530|TR|82558098|Canc.Multiple de CXC:|690.7200||0.0000|CA|F
V0002|20240530|TR|TABUA 30|Canc.Multiple de CXC:|900.0000||0.0000|CA|F
00004|20240530|TR|96003904|Canc.Multiple de CXC:|222.7100||36.5100|CA|F
00004|20240530|CH|186987|CANC FC 91 ZELLE RAFAEL|-3732.8200||0.0000||F
00004|20240530|CH|1869871|COM PAGO MOVIL|-11.2000||0.0000||F
E0007|20240530|DP|186987|RECP FC 91 JHON GIL 300524|91.0000||0.0000||F
E0007|20240530|DP|1595918|RECP FC 100 RAFAEL GIL 300524|100.0000||0.0000||F
00004|20240530|CH|159591|CANC FC 100 RAFAEL ZELLE|-4102.0000||0.0000||F
00004|20240530|CH|1595911|COM PAGO MOVIL|-12.3100||0.0000||F
E0007|20240530|TR|JOELIANA|Canc.Multiple de CXC:|516.5200||0.0000|CA|F
00004|20240530|DP|017737|REIN COMPRA MIGUEL Y LUISBER|800.0000||0.0000||F
E0003|20240530|TR|MARRERO|Canc.Multiple de CXC:|20.0000||0.0000|CA|F
00004|20240530|TR|04151572|Canc.Multiple de CXC:|92.0000||33.9500|CA|F
E0003|20240530|TR|TE LO TE|Canc.Multiple de CXC:|100.0000||0.0000|CA|F
00004|20240530|CH|254045|CANC FC 50 MIGUEL ZELLE|-2533.0800||0.0000||F
00004|20240530|CH|2540451|COM PAGO MOVIL|-7.6000||0.0000||F
E0007|20240530|DP|254045|RECP FC 50 MIGUEL FIORELLA 3005|50.0000||0.0000||F
00004|20240530|CH|254479|CANC TRABJ LUISBER INST SIST OPER|-1519.8500||0.0000||F
00004|20240530|CH|2544791|COM PAGO MOVIL|-4.5600||0.0000||F
00004|20240530|CH|155001|CANC COMIDA SR BASURA|-521.0000||0.0000||F
00004|20240530|CH|261583|CANC PARABICHOS REACA|-549.4400||0.0000||F
00004|20240530|CH|2615831|CANC MATERIAL VARIOS PROF|-457.8700||0.0000||F
00004|20240530|CH|2615832|COM PAGO MOVIL|-3.0200||0.0000||F
00001|20240530|CH|098503|COM PAGO MOVIL|-10.3600||0.0000||F
00001|20240530|ND|098503|I.D.B. Doc No.:098503|-0.2100||0.0000|DB|F
V0002|20240530|TR|CEPRAS 3|Canc.Multiple de CXC:|115.0000||0.0000|CA|F
00004|20240531|CH|310524|COM MTTO CUENTA|-0.0500||0.0000||F
00004|20240531|TR|39314753|Canc.Multiple de CXC:|17271.8900||36.5100|CA|F
V0002|20240531|TR|MGA 3105|Canc.Multiple de CXC:|550.0000||0.0000|CA|F
E0007|20240531|TR|CESAR 31|Canc.Multiple de CXC:|544.3800||0.0000|CA|F
00004|20240531|CH|481210|CANC TRAPOS ESTERELIZADOS|-1622.0500||0.0000||F
00004|20240531|CH|4812101|COM PAGO MOVIL|-4.5600||0.0000||F
E0007|20240531|TR|GREIBIS|Canc.Multiple de CXC:|1500.0000||0.0000|CA|F
V0004|20240531|TR|COMER AS|Canc.Multiple de CXC:|200.0000||0.0000|CA|F
00004|20240531|TR|04151672|Canc.Multiple de CXC:|5880.3800||36.5400|CA|F
V0100|20240531|DP|310524|CRUC CON VIATICO CCS EXPRESS|600.0000||0.0000||F
V0002|20240531|TR|ARGERO 3|Canc.Multiple de CXC:|260.0000||0.0000|CA|F
00004|20240531|TR|02039475|Canc.Multiple de CXC:|669.7800||36.5400|CA|F
E0004|20240531|TR|84152422|Canc.Multiple de CXC:|300.0000||0.0000|CA|F
00004|20240531|TR|84735368|Canc.Multiple de CXC:|256.4800||38.0500|CA|F
00004|20240531|TR|69927946|Canc.Multiple de CXC:|293.7800||36.5400|CA|F
00004|20240531|TR|84715253|Canc.Multiple de CXC:|16100.6200||36.5400|CA|F
V0002|20240531|TR|CHEVY 31|Canc.Multiple de CXC:|365.0000||0.0000|CA|F
00004|20240531|DP|186527|REIN GASTO REACA PARABICHOS|549.4400||0.0000||F
00004|20240531|CH|493203|CANC FC 20 DNS JR|-808.6000||0.0000||F
00004|20240531|CH|4932031|COM PAGO MOVIL|-2.4300||0.0000||F
E0007|20240531|TR|SUPER SH|Canc.Multiple de CXC:|4122.0200||0.0000|CA|F
E0007|20240531|TR|SUPER SH|Canc.Multiple de CXC:|876.0500||0.0000|CA|F
E0007|20240531|TR|SUPER SH|Canc.Multiple de CXC:|201.9300||0.0000|CA|F
00004|20240531|CH|598331|CANC SILLAS PRESIDEN JR|-13519.9900||0.0000||F
00004|20240531|CH|5983311|COM PAGO MOVIL|-40.5600||0.0000||F
E0003|20240531|TR|REACA 31|Canc.Multiple de CXC:|2230.0000||0.0000|CA|F
E0007|20240531|TR|ANA 3105|Canc.Multiple de CXC:|1000.0000||0.0000|CA|F
E0007|20240531|TR|JOSE 310|Canc.Multiple de CXC:|220.0000||0.0000|CA|F
E0007|20240531|TR|BILLY 31|Canc.Multiple de CXC:|120.0000||0.0000|CA|F
E0003|20240531|CH|310524|MTTO ASCEN, BANO JR Y OTRO PROFE|-80.0000||0.0000||F
E0007|20240531|TR|ILIANA 3|Canc.Multiple de CXC:|360.0000||0.0000|CA|F
00004|20240531|TR|04152756|Canc.Multiple de CXC:|7400.0000||37.0000|CA|F
V0019|20240531|TR|OMEGA 31|Canc.Multiple de CXC:|324.7700||0.0000|CA|F
V0019|20240531|TR|PEDRO 31|Canc.Multiple de CXC:|496.8200||0.0000|CA|F
V0004|20240531|ND|VD004106|CAMBIO ROBERTO REIMARDO 310524|-200.0000||0.0000|ND|F
E0007|20240531|NC|VD004106|CAMBIO ROBERTO REIMARDO 310524|200.0000||0.0000|NC|F
V0019|20240531|TR|G.C 3105|Canc.Multiple de CXC:|680.1200||0.0000|CA|F
V0002|20240531|TR|CONTINEN|Canc.Multiple de CXC:|250.0000||0.0000|CA|F
00004|20240531|TR|16045426|Canc.Multiple de CXC:|28129.2200||36.5400|CA|F
00003|20240531|TR|20439502|Canc.Multiple de CXC:|272.3600||0.0000|CA|F
00003|20240531|TR|20439502|Canc.Multiple de CXC:|6808.9400||36.5100|CA|F
V0025|20240531|TR|ANGULO 3|Canc.Multiple de CXC:|2870.0000||0.0000|CA|F
00004|20240531|TR|13371173|Canc.Multiple de CXC:|54090.0000||36.5400|CA|F
00004|20240531|TR|04152781|Canc.Multiple de CXC:|2506.3600||36.3800|CA|F
E0015|20240531|TR|11152418|Canc.Multiple de CXC:|385.0000||0.0000|CA|F
E0015|20240531|TR|11152343|Canc.Multiple de CXC:|400.0000||0.0000|CA|F
00004|20240531|TR|96429427|Canc.Multiple de CXC:|175.3900||36.5400|CA|F
00004|20240531|CH|712574|CANC FC 40 ADRIANA|-1607.2000||0.0000||F
00004|20240531|CH|7125741|COM PAGO MOVIL|-4.8200||0.0000||F
E0003|20240531|DP|712574|RECP FC 40 ADRIANA|40.0000||0.0000||F
E0003|20240531|CH|3105241|CANC SEMANA JOSUE SISTEMA|-100.0000||0.0000||F
00004|20240531|CH|712178|CANC FC 480 CLAUDIA ZELLE|-19344.2600||0.0000||F
00004|20240531|CH|7121781|COM PAGO MOVIL|-58.0300||0.0000||F
00004|20240531|CH|679780|CANC FC 150 CLAUDIA ZELLE|-6045.0800||0.0000||F
00004|20240531|CH|6797801|COM PAGO MOVIL|-18.1400||0.0000||F
E0007|20240531|DP|679780|RECP FC 130 CLAUDIA ALIXON 3105|130.0000||0.0000||F
E0007|20240531|DP|712178|RECP FC 500 CLAUDIA ANDRES 3105|500.0000||0.0000||F
00004|20240531|CH|623063|CANC FC 500 CLAUDIA ZELLE|-20150.2700||0.0000||F
00004|20240531|CH|6230631|COM PAGO MOVIL|-60.4500||0.0000||F
E0007|20240531|DP|623063|RECP FC 500 CLAUDIA JULISSA 3105|500.0000||0.0000||F
E0007|20240531|DP|671591|RECP FC 300 CLAUDIA MARIA 3105|300.0000||0.0000||F
00004|20240531|CH|671591|CANC FC 300 CLAUDIA ZELLE|-12090.1600||0.0000||F
00004|20240531|CH|6715911|COM PAGO MOVIL|-36.2700||0.0000||F
00004|20240531|CH|696492|CANC FC 150 CLAUDIA ZELLE|-6045.0800||0.0000||F
00004|20240531|CH|6964921|COM PAGO MOVIL|-18.1400||0.0000||F
E0007|20240531|DP|696492|RECP FC 150 CLAUDIA RONALDO 3105|150.0000||0.0000||F
00004|20240531|CH|624058|CANC FC 50 MIGUEL|-2021.5000||0.0000||F
00004|20240531|CH|6240581|COM PAGO MOVIL|-6.0600||0.0000||F
00004|20240531|CH|728828|TRANSF PERSONAL JR|-12129.0000||0.0000||F
00004|20240531|CH|7288281|COM PAGO MOVIL|-36.2900||0.0000||F
E0017|20240531|CH|310524|CANC COMPRA ALIBABA DHM-REACA|-10299.0000||0.0000||F
E0017|20240531|CH|3105241|CANC COMPRA ALIBABA DHM-REACA|-376.9500||0.0000||F
V0004|20240603|ND|VD004107|CAMBIO ROBERTO MARIA M 300524|-60.0000||0.0000|ND|F
E0007|20240603|NC|VD004107|CAMBIO ROBERTO MARIA M 300524|60.0000||0.0000|NC|F
V0004|20240603|TR|JYY 0306|Canc.Multiple de CXC:|100.0000||0.0000|CA|F
V0004|20240603|ND|VD004108|CAMBIO ROBERTO GC AUTO 310524|-150.0000||0.0000|ND|F
E0007|20240603|NC|VD004108|CAMBIO ROBERTO GC AUTO 310524|150.0000||0.0000|NC|F
V0004|20240603|ND|VD004109|CAMBIO ROBERTO MARITZA 310524|-20.0000||0.0000|ND|F
E0007|20240603|NC|VD004109|CAMBIO ROBERTO MARITZA 310524|20.0000||0.0000|NC|F
00004|20240603|TR|05707881|Canc.Multiple de CXC:|24560.3700||38.3600|CA|F
00003|20240603|CH|310524|COM MTTO CUENTA|-1.0000||0.0000||F
00003|20240603|ND|310524|I.D.B. Doc No.:310524|-0.0200||0.0000|DB|F
00004|20240603|TR|37011195|Canc.Multiple de CXC:|37998.3400||38.5000|CA|F
00004|20240603|CH|321939|CANC FC 500 ZELLE CLAUDIA|-20150.2700||0.0000||F
00004|20240603|CH|3219391|COM PAGO MOVIL|-60.4500||0.0000||F
E0007|20240603|DP|321939|RECP FC 400 CLAUDIA CARLOS 3105|400.0000||0.0000||F
E0007|20240603|DP|3219391|RECP FC 100 CLAUDIA HENDRINA 3105|100.0000||0.0000||F
00004|20240603|CH|331656|CANC FC 650 HECTOR|-26195.3500||0.0000||F
00004|20240603|CH|3316561|COM PAGO MOVIL|-78.5900||0.0000||F
00004|20240603|CH|137364|CANC FC 20 JULIO|-803.6000||0.0000||F
00004|20240603|CH|1373641|COM PAGO MOVIL|-2.4100||0.0000||F
E0003|20240603|DP|137364|RECP FC 20 JULIO|20.0000||0.0000||F
00004|20240603|CH|592931|CANC FC 20 RAFAEL|-803.6000||0.0000||F
00004|20240603|CH|5929311|COM PAGO MOVIL|-2.4100||0.0000||F
E0007|20240603|DP|592931|RECP FC 20 JAIRO GIL|20.0000||0.0000||F
E0007|20240603|DP|593333|RECP FC 20 JHON GIL|20.0000||0.0000||F
00004|20240603|CH|593333|CANC FC 20 JHON GIL|-803.6000||0.0000||F
00004|20240603|CH|5933331|COM PAGO MOVIL|-2.4100||0.0000||F
E0003|20240603|DP|331656|RECP FC 650 HECTOR|650.0000||0.0000||F
00004|20240603|CH|034741|CANC FC 2300 CLAUDIA ZELLE|-92691.2400||0.0000||F
00004|20240603|CH|0347411|COM PAGO MOVIL|-278.0700||0.0000||F
E0007|20240603|DP|034741|RECP FC 2300 CLAUDIA JORGE 0306|2300.0000||0.0000||F
00004|20240603|CH|777535|CANC FC 20 DNS JR|-799.8000||0.0000||F
00004|20240603|CH|7775351|COM PAGO MOVIL|-2.4000||0.0000||F
E0013|20240603|CH|310524|GASTO PERSONAL JR|-500.0000||0.0000||F
E0013|20240603|CH|010624|CANC ESP UT OR MAY 24 ABONO|-2500.0000||0.0000||F
V0000|20240603|ND|VD004111|REIN ABON ESPC UT OR MAY 24|-1000.0000||0.0000|ND|F
E0013|20240603|NC|VD004111|REIN ABON ESPC UT OR MAY 24|1000.0000||0.0000|NC|F
V0002|20240603|ND|VD004112|RECP PAGO CONTINENTAL YELITZA|-250.0000||0.0000|ND|F
E0003|20240603|NC|VD004112|RECP PAGO CONTINENTAL YELITZA|250.0000||0.0000|NC|F
E0003|20240603|ND|VD004113|CAMBIO EFEC MIGUEL KARLA 010624|-200.0000||0.0000|ND|F
E0007|20240603|NC|VD004113|CAMBIO EFEC MIGUEL KARLA 010624|200.0000||0.0000|NC|F
V0019|20240603|ND|VD004114|RECP EFEC PEDRO|-1140.0000||0.0000|ND|F
E0003|20240603|NC|VD004114|RECP EFEC PEDRO|1140.0000||0.0000|NC|F
E0003|20240603|ND|VD004115|CAMBIO EFEC ADRIANA LISNEY 310524|-400.0000||0.0000|ND|F
E0007|20240603|NC|VD004115|CAMBIO EFEC ADRIANA LISNEY 310524|400.0000||0.0000|NC|F
E0007|20240603|TR|ASLY 310|Canc.Multiple de CXC:|170.0000||0.0000|CA|F
E0007|20240603|TR|MILEICER|Canc.Multiple de CXC:|300.0000||0.0000|CA|F
00004|20240603|CH|933089|CANC FC 20 LUISBER|-797.3900||0.0000||F
00004|20240603|CH|9330891|COM PAGO MOVIL|-2.3900||0.0000||F
E0003|20240603|DP|933089|RECP FC 20 LUISBER|20.0000||0.0000||F
E0003|20240603|ND|VD004117|TRANSF EFECT ENTRE CAJAS|-3500.0000||0.0000|ND|F
E0013|20240603|NC|VD004117|TRANSF EFECT ENTRE CAJAS|3500.0000||0.0000|NC|F
00004|20240603|CH|933424|CANC FC 30 RAFAEL|-1196.0800||0.0000||F
00004|20240603|CH|9334241|COM PAGO MOVIL|-3.5900||0.0000||F
E0007|20240603|DP|933424|RECP FC 30 JAIRO GIL|30.0000||0.0000||F
00004|20240603|CH|933756|CANC FC 100 IVAN|-3986.9300||0.0000||F
00004|20240603|CH|9337561|COM PAGO MOVIL|-11.9600||0.0000||F
00004|20240603|CH|934188|CANC VIAT 0406AL0706 CENTRO DARIO|-10994.8900||0.0000||F
00004|20240603|CH|9341881|COM PAGO MOVIL|-32.9800||0.0000||F
00004|20240603|CH|865247|CANC CONSULTA JR|-365.4000||0.0000||F
00004|20240603|CH|8652471|COM PAGO MOVIL|-1.1000||0.0000||F
00004|20240603|CH|900972|CANC FC 150 MIGUEL|-5962.5000||0.0000||F
00004|20240603|CH|9009721|COM PAGO MOVIL|-17.8900||0.0000||F
00004|20240603|CH|940376|CANC FC 1350 EDUARDO|-53823.4900||0.0000||F
00004|20240603|CH|9403761|COM PAGO MOVIL|-161.4700||0.0000||F
E0007|20240603|DP|940376|RECP FC 450 EDUARDO NIETO 030624|450.0000||0.0000||F
V0025|20240603|TR|REY DEL|Canc.Multiple de CXC:|250.0000||0.0000|CA|F
E0004|20240603|TR|12402871|Canc.Multiple de CXC:|2.9800||0.0000|CA|F
V0019|20240603|TR|HEROF 03|Canc.Multiple de CXC:|590.1600||0.0000|CA|F
V0002|20240603|TR|HM 03062|Canc.Multiple de CXC:|390.0000||0.0000|CA|F
V0019|20240603|TR|SAHARI 0|Canc.Multiple de CXC:|974.1700||0.0000|CA|F
E0007|20240603|CH|020155|ABONO INTERES JRS TDC|-1600.0000||0.0000||F
00004|20240603|TR|60259461|Canc.Multiple de CXC:|474.7700||0.0000|CA|F
00004|20240603|TR|60259461|Canc.Multiple de CXC:|11869.3800||36.5400|CA|F
E0007|20240603|TR|JOSE H 0|Canc.Multiple de CXC:|50.0000||0.0000|CA|F
00004|20240603|CH|193229|CANC CAFE Y AZUCAR|-685.7400||0.0000||F
00004|20240604|TR|50379048|Canc.Multiple de CXC:|3815.0000||38.1500|CA|F
00003|20240604|TR|20438268|Canc.Multiple de CXC:|369.7600||0.0000|CA|F
V0021|20240604|TR|PANA MIO|Canc.Multiple de CXC:|465.0000||0.0000|CA|F
00004|20240604|TR|04155220|Canc.Multiple de CXC:|21918.0000||36.5100|CA|F
00004|20240604|CH|980448|CANC FC 150 RAFAEL ZELLE|-5980.3900||0.0000||F
00004|20240604|CH|9804481|COM PAGO MOVIL|-17.9400||0.0000||F
E0007|20240604|DP|980448|RECP FC 150 RAFAEL DANIELA 030624|150.0000||0.0000||F
00004|20240604|CH|143063|CANC FC 680 DARIO ZELLE|-27001.9600||0.0000||F
00004|20240604|CH|1430631|COM PAGO MOVIL|-81.0100||0.0000||F
E0007|20240604|DP|143063|RECP FC 680 DARIO ECO MIN 030624|680.0000||0.0000||F
00004|20240604|CH|143501|CANC FC 170 ADRIANA|-6730.3000||0.0000||F
00004|20240604|CH|1435011|COM PAGO MOVIL|-20.1900||0.0000||F
E0003|20240604|DP|143501|RECP FC 170 ADRIANA|170.0000||0.0000||F
E0003|20240604|DP|940376|RECP FC 900 EDUARDO|900.0000||0.0000||F
E0003|20240604|CH|040624|PROC ADM RATIFIC DE SOL MARCA SIMO|-80.0000||0.0000||F
E0007|20240604|CH|873002|CANC ESP UTL MAYO 24 OR|-5000.0000||0.0000||F
E0004|20240604|TR|91123434|Canc.Multiple de CXC:|370.0000||0.0000|CA|F
00004|20240604|TR|84738038|Canc.Multiple de CXC:|36.5300||40.1400|CA|F
00004|20240604|TR|026008|Canc.Multiple de CXC:|7720.0000||38.6000|CA|F
E0003|20240604|CH|0406241|CANC REPUESTO JR|-30.0000||0.0000||F
V0019|20240604|TR|CARMOTOR|Canc.Multiple de CXC:|266.4200||0.0000|CA|F
00004|20240604|TR|04156393|Canc.Multiple de CXC:|20686.7500||37.9700|CA|F
V0025|20240604|ND|VD004118|RECP TRANSF JOSSY|-3120.0000||0.0000|ND|F
E0004|20240604|NC|VD004118|RECP TRANSF JOSSY|3120.0000||0.0000|NC|F
V0002|20240604|TR|SUREKO 0|Canc.Multiple de CXC:|960.0000||0.0000|CA|F
E0007|20240604|TR|HECTOR 3|Canc.Multiple de CXC:|1300.0000||0.0000|CA|F
E0003|20240604|TR|KATHAL 0|Canc.Multiple de CXC:|54.8400||0.0000|CA|F
00004|20240604|CH|276766|CANC VENTILADORES CCS|-9892.6800||0.0000||F
00004|20240604|CH|2767661|COM PAGO MOVIL|-29.6800||0.0000||F
00004|20240604|CH|271338|CANC FC 270 MIGUEL|-10643.4000||0.0000||F
00004|20240604|CH|2713381|COM PAGO MOVIL|-31.9300||0.0000||F
00004|20240604|CH|210420|CANC TERAPIAS JR|-182.6500||0.0000||F
00004|20240604|CH|2104201|COM PAGO MOVIL|-0.5500||0.0000||F
00004|20240604|CH|210758|CANC DIGITEL OFICINA|-74.3500||0.0000||F
00004|20240604|CH|2107581|COM PAGO MOVIL|-0.2200||0.0000||F
E0003|20240604|DP|040624|AJUST KATHAL|0.1600||0.0000||F
00004|20240605|TR|30138008|Canc.Multiple de CXC:|536.9900||36.5300|CA|F
V0004|20240605|ND|VD004119|CAMBIO ROBERTO DANILO 040624|-30.0000||0.0000|ND|F
E0007|20240605|NC|VD004119|CAMBIO ROBERTO DANILO 040624|30.0000||0.0000|NC|F
V0004|20240605|TR|WS 05062|Canc.Multiple de CXC:|400.0000||0.0000|CA|F
00004|20240605|TR|04154478|Canc.Multiple de CXC:|18483.0000||36.6000|CA|F
00004|20240605|TR|04156460|Canc.Multiple de CXC:|1721.2400||37.9800|CA|F
00004|20240605|TR|98334087|Canc.Multiple de CXC:|17323.0000||36.5400|CA|F
00004|20240605|CH|506620|CANC PATENTE-ASEO MAY 24|-11807.4800||0.0000||F
00004|20240605|CH|5066201|COM PAGO MOVIL|-35.4200||0.0000||F
00004|20240605|CH|503865|CANC IVSS-FAOV MAY 24|-1486.4700||0.0000||F
00004|20240605|CH|5038651|COM PAGO MOVIL|-4.4600||0.0000||F
E0015|20240605|TR|12155341|Canc.Multiple de CXC:|130.0000||0.0000|CA|F
E0003|20240605|TR|IMPERIO|Canc.Multiple de CXC:|600.0000||0.0000|CA|F
