CODMOVCLI|NUMDOC|TIPO|CODVEN|EMISION|VENCE|IMPORTE|REFER|CONCEPTO
00000614|D0013268|FC|19|25/9/2024|10/10/2024|107,75||FACTURA D0013268
00000614|D0013268|CA|19|25/9/2024|10/10/2024|-107,75||FACTURA D0013268
00000354|D0013207|NC||25/9/2024|25/9/2024|-109,02|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000354|D0013206|CA|12|25/9/2024|20/10/2024|-94,00||CANC.MULT.REC.COB No.
00000354|D0013207|CA|12|25/9/2024|20/10/2024|-436,08||CANC.MULT.REC.COB No.
00000393|D0013060|NC||25/9/2024|25/9/2024|-110,29|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000393|D0013078|NC||25/9/2024|25/9/2024|-19,04|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000393|D0013059|CA|04|25/9/2024|12/10/2024|-65,00||CANC.MULT.REC.COB No.
00000393|D0013060|CA|04|25/9/2024|12/10/2024|-441,18||CANC.MULT.REC.COB No.
00000393|D0013078|CA|04|25/9/2024|12/10/2024|-76,17||CANC.MULT.REC.COB No.
00000061|D0013188|NC||25/9/2024|25/9/2024|-44,74|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000061|D0013195|NC||25/9/2024|25/9/2024|-18,96|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000551|D0013253|FC|04|24/9/2024|24/10/2024|50,00||FACTURA D0013253
00000551|D0013251|FC|04|24/9/2024|24/10/2024|290,93||FACTURA D0013251
00000403|D0013269|FC|19|25/9/2024|25/10/2024|47,76||FACTURA D0013269
00000016|D0013270|FC|02|25/9/2024|25/10/2024|423,36||FACTURA D0013270
00000061|D0013188|CA|30|25/9/2024|19/10/2024|-178,95||CANC.MULT.REC.COB No.
00000061|D0013195|CA|30|25/9/2024|20/10/2024|-75,82||CANC.MULT.REC.COB No.
00000551|D0013271|FC|04|25/9/2024|25/10/2024|47,65||FACTURA D0013271
00000016|00003196|FC|02|25/9/2024|25/10/2024|2493,43||IVA CORRESPONDIENTE A LA FACTU
00000100|D0013272|FC|25|25/9/2024|25/10/2024|392,22||FACTURA D0013272
00000403|D0013165|NC||25/9/2024|25/9/2024|-54,99|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0013166|NC||25/9/2024|25/9/2024|-17,51|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0013165|CA|19|25/9/2024|18/10/2024|-219,95||CANC.MULT.REC.COB No.
00000403|D0013166|CA|19|25/9/2024|18/10/2024|-70,05||CANC.MULT.REC.COB No.
00000415|D0013273|FC|19|25/9/2024|25/10/2024|27,98||FACTURA D0013273
00000731|D0013124|CA|19|25/9/2024|16/10/2024|-74,28||FACTURA D0013124
00000742|D0012555|CA|05|25/9/2024|8/9/2024|-204,95||FACTURA D0012555
00000403|00003193|NC|19|25/9/2024|25/9/2024|-1070,42|NCCLIESP|FACTURA:00003193
00000403|00003193|CA|19|25/9/2024|23/10/2024|-356,81||IVA CORRESPONDIENTE A LA FACTU
00000403|D0013232|CA|19|25/9/2024|23/10/2024|-242,26||FACTURA D0013232
00000393|D0013274|FC|04|25/9/2024|25/10/2024|203,28||FACTURA D0013274
00000415|D0013277|FC|19|25/9/2024|25/10/2024|27,98||FACTURA D0013277
00000558|D0013278|FC|19|25/9/2024|25/10/2024|22,76||FACTURA D0013278
00000560|D0013279|FC|06|25/9/2024|25/10/2024|93,05||FACTURA D0013279
00000378|D0013280|FC|06|25/9/2024|25/10/2024|384,62||FACTURA D0013280
00000747|D0013281|FC|02|25/9/2024|25/10/2024|196,06||FACTURA D0013281
00000742|D0012555|CA|05|25/9/2024|8/9/2024|-79,26||FACTURA D0012555
00000747|D0013283|FC|02|25/9/2024|25/10/2024|30,00||FACTURA D0013283
00000747|D0013282|FC|02|25/9/2024|25/10/2024|140,42||FACTURA D0013282
00000751|D0013150|NC||25/9/2024|25/9/2024|-107,18|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000751|D0013150|CA|04|25/9/2024|17/10/2024|-428,73||FACTURA D0013150
00000057|D0013071|CA|19|25/9/2024|12/10/2024|-37,21||CANC.MULT.REC.COB No.
00000057|D0013151|CA|19|25/9/2024|17/10/2024|-21,74||CANC.MULT.REC.COB No.
00000057|D0013224|CA|19|25/9/2024|23/10/2024|-53,98||CANC.MULT.REC.COB No.
00000060|D0013215|NC|01|25/9/2024|25/9/2024|-25,97||DEVOLUCION No. NC000841
00000403|D0013233|NC|19|25/9/2024|25/9/2024|-12,15||DEVOLUCION No. NC000842
00000674|D0012962|NC||25/9/2024|25/9/2024|-139,67|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000674|D0012963|NC||25/9/2024|25/9/2024|-87,37|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000674|D0012961|CA|21|25/9/2024|5/10/2024|-170,00||CANC.MULT.REC.COB No.
00000674|D0012962|CA|21|25/9/2024|5/10/2024|-791,48||CANC.MULT.REC.COB No.
00000674|D0012963|CA|21|25/9/2024|5/10/2024|-495,11||CANC.MULT.REC.COB No.
00000492|D0012982|NC|04|25/9/2024|25/9/2024|-14,85||DEVOLUCION No. NC000845
00000360|D0013008|NC|01|25/9/2024|25/9/2024|-169,60||DEVOLUCION No. NC000847
00000197|00003189|NC|12|25/9/2024|25/9/2024|-58,31||DEVOLUCION No. NC000848
00000782|D0013204|FC|19|20/9/2024|20/10/2024|226,65||FACTURA D0013204
00000782|D0013284|FC|19|25/9/2024|25/10/2024|270,12||FACTURA D0013284
00000782|00003197|FC|19|25/9/2024|25/10/2024|1590,90||IVA CORRESPONDIENTE A LA FACTU
00000088|D0013285|FC|01|25/9/2024|25/10/2024|289,09||FACTURA D0013285
00000088|D0013286|FC|01|25/9/2024|25/10/2024|210,00||FACTURA D0013286
00000753|D0013287|FC|19|25/9/2024|25/10/2024|23,38||FACTURA D0013287
00000159|D0013288|FC|02|26/9/2024|26/10/2024|926,74||FACTURA D0013288
00000159|D0013289|FC|02|26/9/2024|26/10/2024|183,98||FACTURA D0013289
00000685|D0013290|FC|33|26/9/2024|26/10/2024|768,67||FACTURA D0013290
00000685|D0013291|FC|33|26/9/2024|26/10/2024|90,22||FACTURA D0013291
00000685|D0013292|FC|33|26/9/2024|26/10/2024|76,00||FACTURA D0013292
00000492|D0012982|NC||26/9/2024|26/9/2024|-57,35|DCTO.P.PAG|DCTO P/PAGO AL 15.00%
00000492|D0012983|NC||26/9/2024|26/9/2024|-69,17|DCTO.P.PAG|DCTO P/PAGO AL 15.00%
00000492|D0012984|NC||26/9/2024|26/9/2024|-51,71|DCTO.P.PAG|DCTO P/PAGO AL 15.00%
00000492|D0012994|NC||26/9/2024|26/9/2024|-37,17|DCTO.P.PAG|DCTO P/PAGO AL 15.00%
00000753|D0013293|FC|19|26/9/2024|26/10/2024|314,57||FACTURA D0013293
00000492|D0012982|AB|04|26/9/2024|6/10/2024|-310,16||CANC.MULT.REC.COB No.
00000492|D0012983|AB|04|26/9/2024|6/10/2024|-391,97||CANC.MULT.REC.COB No.
00000492|D0012984|AB|04|26/9/2024|6/10/2024|-292,99||CANC.MULT.REC.COB No.
00000492|D0012994|AB|04|26/9/2024|9/10/2024|-210,62||CANC.MULT.REC.COB No.
00000492|D0013146|AB|04|26/9/2024|17/10/2024|-14,86||CANC.MULT.REC.COB No.
00000555|D0013295|FC|02|26/9/2024|26/10/2024|110,50||FACTURA D0013295
00000555|D0013294|FC|02|26/9/2024|26/10/2024|309,12||FACTURA D0013294
00000021|D0012841|CA|34|26/9/2024|27/9/2024|-110,00||FACTURA D0012841
00000361|D0013296|FC|19|26/9/2024|26/10/2024|329,08||FACTURA D0013296
00000039|D0013298|FC|02|26/9/2024|26/10/2024|138,23||FACTURA D0013298
00000039|D0013297|FC|02|26/9/2024|26/10/2024|431,07||FACTURA D0013297
00000361|D0013296|NC|19|6/9/2024|6/9/2024|-48,70||DEVOLUCION No. NC000828
00000362|D0013299|FC|12|26/9/2024|26/10/2024|538,25||FACTURA D0013299
00000362|D0013300|FC|12|26/9/2024|26/10/2024|51,40||FACTURA D0013300
00000393|D0013301|FC|04|26/9/2024|26/10/2024|186,62||FACTURA D0013301
00000378|D0013302|FC|06|26/9/2024|26/10/2024|196,92||FACTURA D0013302
00000560|D0013303|FC|06|26/9/2024|26/10/2024|33,95||FACTURA D0013303
00000460|D0012167|NC|12|26/9/2024|26/9/2024|-59,12||DEVOLUCION No. NC000851
00000561|D0013181|NC||26/9/2024|26/9/2024|-18,21|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000561|D0013218|NC||26/9/2024|26/9/2024|-132,62|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000561|D0013244|NC||26/9/2024|26/9/2024|-23,34|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000561|D0013181|CA|19|26/9/2024|19/10/2024|-72,83||CANC.MULT.REC.COB No.
00000561|D0013218|CA|19|26/9/2024|23/10/2024|-530,48||CANC.MULT.REC.COB No.
00000561|D0013244|CA|19|26/9/2024|24/10/2024|-93,36||CANC.MULT.REC.COB No.
00000393|D0013305|FC|04|26/9/2024|26/10/2024|68,96||FACTURA D0013305
00000541|D0012672|AB|21|26/9/2024|18/9/2024|-5,48||CANC.MULT.REC.COB No.
00000541|D0012673|AB|21|26/9/2024|18/9/2024|-294,52||CANC.MULT.REC.COB No.
00000268|D0013137|NC||26/9/2024|26/9/2024|-109,66|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000268|D0012880|CA|04|26/9/2024|28/9/2024|-0,06||CANC.MULT.REC.COB No.
00000268|D0013137|CA|04|26/9/2024|17/10/2024|-438,64||CANC.MULT.REC.COB No.
00000088|D0013304|FC|01|26/9/2024|26/10/2024|838,30||FACTURA D0013304
00000088|D0013306|FC|01|26/9/2024|26/10/2024|301,70||FACTURA D0013306
00000139|D0012418|NC||26/9/2024|26/9/2024|-126,37|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000139|D0012418|CA|02|26/9/2024|1/10/2024|-882,90||FACTURA D0012418
00000244|D0013307|FC|19|26/9/2024|26/10/2024|163,16||FACTURA D0013307
00000740|D0013081|CA|12|26/9/2024|13/10/2024|-23,79||FACTURA D0013081
00000644|D0013308|FC|19|26/9/2024|26/10/2024|221,67||FACTURA D0013308
00000644|D0013309|FC|19|26/9/2024|26/10/2024|242,15||FACTURA D0013309
00000498|D0013197|NC||26/9/2024|26/9/2024|-63,66|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000498|D0013197|CA|19|26/9/2024|20/10/2024|-254,66||FACTURA D0013197
00000490|D0013153|CA|19|26/9/2024|17/10/2024|-256,48||FACTURA D0013153
00000662|D0012751|CA|02|26/9/2024|21/9/2024|-308,00||FACTURA D0012751
00000378|D0013310|FC|06|26/9/2024|26/10/2024|114,29||FACTURA D0013310
00000320|D0013311|FC|25|26/9/2024|26/11/2024|2026,53||FACTURA D0013311
00000414|D0012815|NC||26/9/2024|26/9/2024|-88,89|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000414|D0012815|AB|02|26/9/2024|26/9/2024|-799,97||CANC.MULT.REC.COB No.
00000414|D0012876|AB|02|26/9/2024|28/9/2024|-0,03||CANC.MULT.REC.COB No.
00000320|D0013313|FC|25|26/9/2024|26/11/2024|1483,10||FACTURA D0013313
00000320|D0013315|FC|25|26/9/2024|26/11/2024|471,75||FACTURA D0013315
00000320|D0013316|FC|25|26/9/2024|26/11/2024|638,00||FACTURA D0013316
00000039|D0013317|FC|02|26/9/2024|26/10/2024|176,68||FACTURA D0013317
00000414|D0013318|FC|02|26/9/2024|26/10/2024|328,04||FACTURA D0013318
00000414|D0013319|FC|02|26/9/2024|26/10/2024|144,78||FACTURA D0013319
00000403|D0013320|FC|19|26/9/2024|26/10/2024|101,84||FACTURA D0013320
00000498|D0013321|FC|19|27/9/2024|27/10/2024|382,78||FACTURA D0013321
00000470|D0012788|NC||27/9/2024|27/9/2024|-43,41|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000498|D0013322|FC|19|27/9/2024|27/10/2024|481,08||FACTURA D0013322
00000470|D0012788|CA|02|27/9/2024|25/9/2024|-390,69||FACTURA D0012788
00000745|D0013139|NC||27/9/2024|27/9/2024|-53,99|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000782|00003197|CA|19|27/9/2024|25/10/2024|-1590,90||IVA CORRESPONDIENTE A LA FACTU
00000782|D0013284|CA|19|27/9/2024|25/10/2024|-270,12||FACTURA D0013284
00000745|D0013139|AB|12|27/9/2024|17/10/2024|-215,97||CANC.MULT.REC.COB No.
00000745|D0013140|AB|12|27/9/2024|17/10/2024|-167,99||CANC.MULT.REC.COB No.
00000753|D0013323|FC|19|27/9/2024|27/10/2024|97,70||FACTURA D0013323
00000403|D0013324|FC|19|27/9/2024|27/10/2024|112,90||FACTURA D0013324
00000320|D0013312|FC|25|26/9/2024|26/11/2024|1972,96||FACTURA D0013312
00000561|D0013325|FC|19|27/9/2024|27/10/2024|109,75||FACTURA D0013325
00000016|00003194|NC|02|27/9/2024|27/9/2024|-437,30|NCCLIESP|FACTURA:00003194
00000016|00003195|NC|02|27/9/2024|27/9/2024|-880,57|NCCLIESP|FACTURA:00003195
00000016|00003196|NC|02|27/9/2024|27/9/2024|-1870,07|NCCLIESP|FACTURA:00003196
00000016|00003188|ND|02|27/9/2024|11/10/2024|0,01||CANC.MULT.REC.COB No.
00000016|00003194|CA|02|27/9/2024|24/10/2024|-145,77||CANC.MULT.REC.COB No.
00000016|00003195|CA|02|27/9/2024|24/10/2024|-293,52||CANC.MULT.REC.COB No.
00000016|00003196|CA|02|27/9/2024|25/10/2024|-623,36||CANC.MULT.REC.COB No.
00000016|D0013263|CA|02|27/9/2024|24/10/2024|-99,00||CANC.MULT.REC.COB No.
00000016|D0013264|CA|02|27/9/2024|24/10/2024|-199,35||CANC.MULT.REC.COB No.
00000016|D0013270|CA|02|27/9/2024|25/10/2024|-423,36||CANC.MULT.REC.COB No.
00000320|D0013314|FC|25|26/9/2024|26/11/2024|904,24||FACTURA D0013314
00000378|D0013327|FC|06|27/9/2024|27/10/2024|113,89||FACTURA D0013327
00000596|D0013328|FC|06|27/9/2024|27/10/2024|51,60||FACTURA D0013328
00000498|D0013326|FC|19|27/9/2024|27/10/2024|80,00||FACTURA D0013326
00000498|D0013329|FC|19|27/9/2024|27/10/2024|4,38||FACTURA D0013329
00000330|D0012959|CA|02|27/9/2024|5/10/2024|-70,00||FACTURA D0012959
00000782|D0013204|NC||27/9/2024|27/9/2024|-45,33|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000782|D0013204|CA|19|27/9/2024|20/10/2024|-181,32||CANC.MULT.REC.COB No.
00000782|D0013205|CA|19|27/9/2024|20/10/2024|-22,00||CANC.MULT.REC.COB No.
00000345|D0012807|NC||27/9/2024|27/9/2024|-35,14|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000345|D0012807|CA|02|27/9/2024|26/9/2024|-316,21||FACTURA D0012807
00000106|D0012703|CA|02|27/9/2024|19/9/2024|-100,00||FACTURA D0012703
00000750|D0013110|NC||27/9/2024|27/9/2024|-28,22|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000750|D0013111|NC||27/9/2024|27/9/2024|-1,08|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000750|D0013114|NC||27/9/2024|27/9/2024|-6,37|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000750|D0013110|CA|19|27/9/2024|16/10/2024|-253,98||CANC.MULT.REC.COB No.
00000750|D0013111|CA|19|27/9/2024|16/10/2024|-9,71||CANC.MULT.REC.COB No.
00000750|D0013114|CA|19|27/9/2024|16/10/2024|-57,28||CANC.MULT.REC.COB No.
00000310|D0013154|NC||27/9/2024|27/9/2024|-121,64|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000310|D0013154|CA|25|27/9/2024|17/10/2024|-486,54||CANC.MULT.REC.COB No.
00000310|D0013155|CA|25|27/9/2024|17/10/2024|-50,00||CANC.MULT.REC.COB No.
00000707|D0013159|NC||27/9/2024|27/9/2024|-124,26|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000707|D0013160|NC||27/9/2024|27/9/2024|-79,31|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000707|D0013159|CA|25|27/9/2024|17/10/2024|-497,04||CANC.MULT.REC.COB No.
00000707|D0013160|CA|25|27/9/2024|17/10/2024|-317,25||CANC.MULT.REC.COB No.
00000385|D0012630|NC||27/9/2024|27/9/2024|-130,28|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000385|D0012630|CA|25|27/9/2024|29/9/2024|-1172,56||FACTURA D0012630
00000698|D0013331|FC|21|27/9/2024|27/10/2024|373,25||FACTURA D0013331
00000498|D0013332|FC|19|27/9/2024|27/10/2024|65,00||FACTURA D0013332
00000088|D0013333|FC|01|27/9/2024|27/10/2024|195,29||FACTURA D0013333
00000088|D0013334|FC|01|27/9/2024|27/10/2024|256,38||FACTURA D0013334
00000106|D0012703|CA|02|27/9/2024|19/9/2024|-12,48||FACTURA D0012703
00000415|D0013335|FC|19|27/9/2024|27/10/2024|239,42||FACTURA D0013335
00000415|D0013336|FC|19|27/9/2024|27/10/2024|501,76||FACTURA D0013336
00000415|D0013338|FC|19|27/9/2024|27/10/2024|39,28||FACTURA D0013338
00000723|D0012762|CA|04|27/9/2024|22/9/2024|-262,34||FACTURA D0012762
00000415|D0013337|FC|19|27/9/2024|27/10/2024|310,42||FACTURA D0013337
00000730|D0013260|NC||27/9/2024|27/9/2024|-213,50|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000730|D0013261|NC||27/9/2024|27/9/2024|-53,92|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000730|D0013259|CA|25|27/9/2024|24/10/2024|-100,00||CANC.MULT.REC.COB No.
00000730|D0013260|CA|25|27/9/2024|24/10/2024|-854,00||CANC.MULT.REC.COB No.
00000730|D0013261|CA|25|27/9/2024|24/10/2024|-215,68||CANC.MULT.REC.COB No.
00000614|D0013339|FC|19|27/9/2024|12/10/2024|11,77||FACTURA D0013339
00000431|D0012869|AB|12|27/9/2024|28/9/2024|-70,00||CANC.MULT.REC.COB No.
00000431|D0012870|AB|12|27/9/2024|28/9/2024|-188,00||CANC.MULT.REC.COB No.
00000431|D0012870|CA|12|27/9/2024|28/9/2024|-0,21||FACTURA D0012870
00000614|D0013339|CA|19|27/9/2024|12/10/2024|-11,77||FACTURA D0013339
00000430|D0011334|CA|21|27/9/2024|16/5/2024|-100,00||FACTURA D0011334
00000133|D0013340|FC|01|30/9/2024|30/11/2024|1980,92||FACTURA D0013340
00000133|D0013341|FC|01|30/9/2024|30/11/2024|1438,00||FACTURA D0013341
00000606|D0012875|CA|04|30/9/2024|28/9/2024|-320,00||FACTURA D0012875
00000341|D0012465|CA|05|30/9/2024|5/9/2024|-108,42||FACTURA D0012465
00000133|D0013342|FC|01|30/9/2024|30/11/2024|1557,27||FACTURA D0013342
00000133|D0013343|FC|01|30/9/2024|30/11/2024|1190,77||FACTURA D0013343
00000133|D0013344|FC|01|30/9/2024|30/11/2024|1531,72||FACTURA D0013344
00000403|D0013345|FC|19|30/9/2024|30/10/2024|695,40||FACTURA D0013345
00000393|D0013347|FC|04|30/9/2024|30/10/2024|60,00||FACTURA D0013347
00000729|D0013348|FC|04|30/9/2024|30/10/2024|350,37||FACTURA D0013348
00000470|D0013350|FC|02|30/9/2024|30/10/2024|420,64||FACTURA D0013350
00000357|D0013351|FC|02|30/9/2024|30/10/2024|148,00||FACTURA D0013351
00000357|D0013352|FC|02|30/9/2024|30/10/2024|367,55||FACTURA D0013352
00000088|D0013353|FC|01|30/9/2024|30/10/2024|752,74||FACTURA D0013353
00000720|D0013354|FC|33|30/9/2024|30/10/2024|47,85||FACTURA D0013354
00000720|D0013355|FC|33|30/9/2024|30/10/2024|333,50||FACTURA D0013355
00000100|D0013272|NC||30/9/2024|30/9/2024|-78,44|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000100|D0013272|CA|25|30/9/2024|25/10/2024|-313,78||FACTURA D0013272
00000088|D0012293|AB|01|30/9/2024|15/8/2024|-8,32||CANC.MULT.REC.COB No.
00000088|D0012295|AB|01|30/9/2024|15/8/2024|-128,07||CANC.MULT.REC.COB No.
00000088|D0012302|AB|01|30/9/2024|15/8/2024|-39,70||CANC.MULT.REC.COB No.
00000088|D0012312|AB|01|30/9/2024|16/8/2024|-96,91||CANC.MULT.REC.COB No.
00000088|D0012313|AB|01|30/9/2024|16/8/2024|-119,78||CANC.MULT.REC.COB No.
00000088|D0012318|AB|01|30/9/2024|16/8/2024|-479,50||CANC.MULT.REC.COB No.
00000088|D0012319|AB|01|30/9/2024|16/8/2024|-209,38||CANC.MULT.REC.COB No.
00000088|D0012341|AB|01|30/9/2024|18/8/2024|-132,44||CANC.MULT.REC.COB No.
00000088|D0012349|AB|01|30/9/2024|18/8/2024|-134,07||CANC.MULT.REC.COB No.
00000088|D0012371|AB|01|30/9/2024|22/8/2024|-440,97||CANC.MULT.REC.COB No.
00000088|D0012395|AB|01|30/9/2024|22/8/2024|-71,79||CANC.MULT.REC.COB No.
00000088|D0012396|AB|01|30/9/2024|22/8/2024|-62,88||CANC.MULT.REC.COB No.
00000088|D0012400|AB|01|30/9/2024|23/8/2024|-156,69||CANC.MULT.REC.COB No.
00000088|D0012405|AB|01|30/9/2024|23/8/2024|-67,14||CANC.MULT.REC.COB No.
00000088|D0012406|AB|01|30/9/2024|23/8/2024|-44,51||CANC.MULT.REC.COB No.
00000088|D0012421|AB|01|30/9/2024|31/8/2024|-167,71||CANC.MULT.REC.COB No.
00000088|D0012425|AB|01|30/9/2024|1/9/2024|-7,14||CANC.MULT.REC.COB No.
00000500|D0013356|FC|06|30/9/2024|30/10/2024|179,84||FACTURA D0013356
00000560|D0013357|FC|06|30/9/2024|30/10/2024|54,15||FACTURA D0013357
00000614|D0013358|FC|19|30/9/2024|15/10/2024|40,30||FACTURA D0013358
00000596|D0013359|FC|06|30/9/2024|30/10/2024|44,38||FACTURA D0013359
00000621|D0013360|FC|06|30/9/2024|30/10/2024|85,72||FACTURA D0013360
00000219|D0013361|FC|06|30/9/2024|30/10/2024|16,64||FACTURA D0013361
00000060|D0013362|FC|01|30/9/2024|30/12/2024|1578,16||FACTURA D0013362
00000393|D0013346|FC|04|30/9/2024|30/10/2024|545,64||FACTURA D0013346
00000060|D0013363|FC|01|30/9/2024|30/12/2024|402,42||FACTURA D0013363
00000732|D0012601|AB|01|30/9/2024|13/9/2024|-126,75||CANC.MULT.REC.COB No.
00000732|D0012602|AB|01|30/9/2024|13/9/2024|-23,25||CANC.MULT.REC.COB No.
00000614|D0013358|CA|19|30/9/2024|15/10/2024|-40,30||FACTURA D0013358
00000666|D0013365|FC|02|30/9/2024|30/10/2024|298,18||FACTURA D0013365
00000666|D0013366|FC|02|30/9/2024|30/10/2024|230,99||FACTURA D0013366
00000666|D0013367|FC|02|30/9/2024|30/10/2024|346,68||FACTURA D0013367
00000747|D0013368|FC|02|30/9/2024|30/10/2024|44,18||FACTURA D0013368
00000632|D0012675|CA|02|30/9/2024|18/9/2024|-113,48||FACTURA D0012675
00000193|D0013369|FC|30|30/9/2024|30/10/2024|56,90||FACTURA D0013369
00000088|D0013370|FC|01|30/9/2024|30/10/2024|1255,43||FACTURA D0013370
00000088|D0013372|FC|01|30/9/2024|30/10/2024|40,74||FACTURA D0013372
00000088|D0013371|FC|01|30/9/2024|30/10/2024|191,87||FACTURA D0013371
00000088|D0013373|FC|01|30/9/2024|30/10/2024|84,87||FACTURA D0013373
00000565|D0012805|NC||30/9/2024|30/9/2024|-25,85|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000565|D0012805|CA|02|30/9/2024|26/9/2024|-232,66||CANC.MULT.REC.COB No.
00000565|D0012806|CA|02|30/9/2024|26/9/2024|-60,00||CANC.MULT.REC.COB No.
00000606|D0012875|NC||30/9/2024|30/9/2024|-68,89|DCTO.P.PAG|DCTO P/PAGO AL 10.00%
00000606|D0012875|CA|04|30/9/2024|28/9/2024|-299,98||FACTURA D0012875
00000731|D0013374|FC|19|30/9/2024|30/10/2024|432,40||FACTURA D0013374
00000596|D0013376|FC|06|30/9/2024|30/10/2024|131,39||FACTURA D0013376
00000139|D0013377|FC|02|30/9/2024|14/11/2024|1925,47||FACTURA D0013377
00000139|D0013378|FC|02|30/9/2024|14/11/2024|1344,81||FACTURA D0013378
00000088|D0013379|FC|01|30/9/2024|30/10/2024|682,55||FACTURA D0013379
00000088|D0013380|FC|01|30/9/2024|30/10/2024|270,00||FACTURA D0013380
00000088|D0013381|FC|01|30/9/2024|30/10/2024|96,06||FACTURA D0013381
00000731|D0013375|FC|19|30/9/2024|30/10/2024|80,00||FACTURA D0013375
00000665|D0013383|FC|30|30/9/2024|30/10/2024|60,00||FACTURA D0013383
00000665|D0013384|FC|30|30/9/2024|30/10/2024|144,78||FACTURA D0013384
00000665|D0013385|FC|30|30/9/2024|30/10/2024|131,44||FACTURA D0013385
00000769|D0013364|FC|12|30/9/2024|30/10/2024|1094,85||FACTURA D0013364
00000082|D0013386|FC|02|30/9/2024|30/10/2024|464,04||FACTURA D0013386
00000680|D0013169|NC||30/9/2024|30/9/2024|-77,70|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000414|D0013387|FC|02|30/9/2024|30/10/2024|200,83||FACTURA D0013387
00000680|D0013170|FC|04|18/9/2024|18/10/2024|50,00||FACTURA D0013170
00000680|D0013169|CA|04|30/9/2024|18/10/2024|-310,78||CANC.MULT.REC.COB No.
00000680|D0013170|CA|04|30/9/2024|18/10/2024|-50,00||CANC.MULT.REC.COB No.
00000500|D0013388|FC|06|30/9/2024|30/10/2024|12,57||FACTURA D0013388
00000614|D0013389|FC|19|30/9/2024|15/10/2024|26,22||FACTURA D0013389
00000596|D0013390|FC|06|30/9/2024|30/10/2024|30,93||FACTURA D0013390
00000378|D0013391|FC|06|30/9/2024|30/10/2024|189,05||FACTURA D0013391
00000614|D0013389|CA|19|30/9/2024|15/10/2024|-26,22||FACTURA D0013389
00000561|D0013392|FC|19|1/10/2024|31/10/2024|534,57||FACTURA D0013392
00000741|D0013393|FC|34|1/10/2024|31/10/2024|45,00||FACTURA D0013393
00000614|D0013396|FC|19|1/10/2024|16/10/2024|122,00||FACTURA D0013396
00000140|D0013397|FC|30|1/10/2024|31/10/2024|530,68||FACTURA D0013397
00000614|D0013396|CA|19|1/10/2024|16/10/2024|-122,00||FACTURA D0013396
00000753|D0013287|NC||1/10/2024|1/10/2024|-4,68|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000753|D0013293|NC||1/10/2024|1/10/2024|-62,91|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000753|D0013323|NC||1/10/2024|1/10/2024|-19,54|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000753|D0013287|CA|19|1/10/2024|25/10/2024|-18,70||CANC.MULT.REC.COB No.
00000753|D0013293|CA|19|1/10/2024|26/10/2024|-251,66||CANC.MULT.REC.COB No.
00000753|D0013323|CA|19|1/10/2024|27/10/2024|-78,16||CANC.MULT.REC.COB No.
00000403|D0013233|NC||1/10/2024|1/10/2024|-42,11|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0013269|NC||1/10/2024|1/10/2024|-9,55|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
00000403|D0013320|NC||1/10/2024|1/10/2024|-20,37|DCTO.P.PAG|DCTO P/PAGO AL 20.00%
